Store_ID,Product_ID,Stock_On_Hand,Inventory_Cost_Value,Inventory_Retail_Value,Out_of_Stock_Flag,Recent_90D_Units,Avg_Daily_Units,Days_of_Inventory
33,1,10,99.9,159.9,0,65,0.72,13.8
33,2,16,159.84,207.84,0,34,0.38,42.4
33,3,21,41.79,83.79,0,162,1.8,11.7
33,4,15,149.85,194.85,0,1,0.01,1350.0
33,5,7,55.93,69.93,0,7,0.08,90.0
33,6,8,55.92,119.92,0,146,1.62,4.9
33,7,4,47.96,63.96,0,14,0.16,25.7
33,8,66,263.34000000000003,461.34000000000003,0,369,4.1,16.1
33,9,3,29.97,32.97,0,200,2.22,1.3
33,10,12,131.88,179.88,0,81,0.9,13.3
33,11,4,43.96,83.96,0,92,1.02,3.9
33,12,17,152.83,203.83,0,66,0.73,23.2
33,13,0,0.0,0.0,1,127,1.41,0.0
33,14,11,65.89,120.89,0,420,4.67,2.4
33,15,0,0.0,0.0,1,98,1.09,0.0
33,16,5,14.950000000000001,49.95,0,12,0.13,37.5
33,17,2,27.98,39.98,0,68,0.76,2.6
33,18,15,524.85,599.85,0,260,2.89,5.2
33,19,61,853.39,975.39,0,155,1.72,35.4
33,20,11,98.89,274.89,0,0,0.0,
33,21,13,90.87,129.87,0,38,0.42,30.8
33,22,5,69.95,99.94999999999999,0,33,0.37,13.6
33,23,22,109.78,219.78,0,72,0.8,27.5
33,24,27,404.73,539.7299999999999,0,121,1.34,20.1
33,25,57,113.42999999999999,170.43,0,260,2.89,19.7
33,26,5,104.94999999999999,124.94999999999999,0,37,0.41,12.2
33,27,6,23.94,29.94,0,114,1.27,4.7
33,28,5,19.950000000000003,54.95,0,103,1.14,4.4
33,29,9,80.91,179.91,0,4,0.04,202.5
33,30,39,701.6099999999999,779.6099999999999,0,64,0.71,54.8
33,31,7,55.93,62.93,0,407,4.52,1.5
33,32,15,179.85,224.85,0,4,0.04,337.5
33,33,9,98.91,116.91,0,0,0.0,
33,34,14,293.85999999999996,363.85999999999996,0,30,0.33,42.0
33,35,18,71.82000000000001,143.82,0,0,0.0,
34,1,5,49.95,79.95,0,96,1.07,4.7
34,2,25,249.75,324.75,0,63,0.7,35.7
34,3,17,33.83,67.83,0,228,2.53,6.7
34,4,15,149.85,194.85,0,7,0.08,192.9
34,5,7,55.93,69.93,0,17,0.19,37.1
34,6,24,167.76,359.76,0,77,0.86,28.1
34,7,5,59.95,79.95,0,53,0.59,8.5
34,8,68,271.32,475.32,0,112,1.24,54.6
34,9,0,0.0,0.0,1,258,2.87,0.0
34,10,57,626.4300000000001,854.4300000000001,0,137,1.52,37.4
34,11,18,197.82,377.82,0,17,0.19,95.3
34,12,6,53.94,71.94,0,36,0.4,15.0
34,13,3,44.97,62.97,0,62,0.69,4.4
34,14,5,29.950000000000003,54.95,0,63,0.7,7.1
34,15,10,39.900000000000006,59.900000000000006,0,47,0.52,19.1
34,16,7,20.93,69.93,0,22,0.24,28.6
34,17,19,265.81,379.80999999999995,0,40,0.44,42.8
34,18,12,419.88,479.88,0,205,2.28,5.3
34,19,14,195.86,223.86,0,283,3.14,4.5
34,20,17,152.83,424.83,0,0,0.0,
34,21,22,153.78,219.78,0,57,0.63,34.7
34,22,15,209.85,299.84999999999997,0,31,0.34,43.5
34,23,13,64.87,129.87,0,0,0.0,
34,24,28,419.72,559.7199999999999,0,97,1.08,26.0
34,25,131,260.69,391.69000000000005,0,694,7.71,17.0
34,26,3,62.97,74.97,0,5,0.06,54.0
34,27,12,47.88,59.88,0,39,0.43,27.7
34,28,13,51.870000000000005,142.87,0,167,1.86,7.0
34,29,3,26.97,59.97,0,26,0.29,10.4
34,30,53,953.4699999999999,1059.47,0,133,1.48,35.9
34,31,30,239.70000000000002,269.7,0,174,1.93,15.5
34,32,19,227.81,284.81,0,25,0.28,68.4
34,33,9,98.91,116.91,0,0,0.0,
34,34,17,356.83,441.83,0,6,0.07,255.0
34,35,20,79.80000000000001,159.8,0,0,0.0,
35,1,8,79.92,127.92,0,46,0.51,15.7
35,2,37,369.63,480.63,0,75,0.83,44.4
35,3,12,23.88,47.88,0,203,2.26,5.3
35,6,31,216.69,464.69,0,231,2.57,12.1
35,7,10,119.9,159.9,0,66,0.73,13.6
35,8,77,307.23,538.23,0,247,2.74,28.1
35,9,4,39.96,43.96,0,113,1.26,3.2
35,10,86,945.14,1289.14,0,192,2.13,40.3
35,11,8,87.92,167.92,0,0,0.0,
35,12,15,134.85,179.85,0,21,0.23,64.3
35,13,3,44.97,62.97,0,15,0.17,18.0
35,14,38,227.62,417.62,0,70,0.78,48.9
35,15,0,0.0,0.0,1,102,1.13,0.0
35,17,10,139.9,199.89999999999998,0,16,0.18,56.2
35,18,11,384.89000000000004,439.89000000000004,0,133,1.48,7.4
35,19,44,615.5600000000001,703.5600000000001,0,350,3.89,11.3
35,21,6,41.94,59.94,0,29,0.32,18.6
35,23,5,24.950000000000003,49.95,0,39,0.43,11.5
35,24,44,659.5600000000001,879.56,0,49,0.54,80.8
35,25,14,27.86,41.86,0,421,4.68,3.0
35,26,5,104.94999999999999,124.94999999999999,0,11,0.12,40.9
35,27,16,63.84,79.84,0,57,0.63,25.3
35,28,20,79.80000000000001,219.8,0,44,0.49,40.9
35,29,11,98.89,219.89,0,18,0.2,55.0
35,30,10,179.89999999999998,199.89999999999998,0,59,0.66,15.3
35,31,74,591.26,665.26,0,111,1.23,60.0
35,32,20,239.8,299.8,0,28,0.31,64.3
35,33,14,153.86,181.86,0,0,0.0,
35,34,9,188.91,233.91,0,14,0.16,57.9
36,1,2,19.98,31.98,0,61,0.68,3.0
36,2,26,259.74,337.74,0,86,0.96,27.2
36,3,26,51.74,103.74000000000001,0,19,0.21,123.2
36,4,0,0.0,0.0,1,54,0.6,0.0
36,5,3,23.97,29.97,0,64,0.71,4.2
36,6,27,188.73000000000002,404.73,0,122,1.36,19.9
36,7,15,179.85,239.85,0,7,0.08,192.9
36,8,58,231.42000000000002,405.42,0,286,3.18,18.3
36,9,19,189.81,208.81,0,40,0.44,42.8
36,10,33,362.67,494.67,0,164,1.82,18.1
36,11,1,10.99,20.99,0,27,0.3,3.3
36,12,1,8.99,11.99,0,28,0.31,3.2
36,13,18,269.82,377.82,0,131,1.46,12.4
36,14,110,658.9,1208.9,0,42,0.47,235.7
36,15,2,7.98,11.98,0,138,1.53,1.3
36,16,7,20.93,69.93,0,12,0.13,52.5
36,17,12,167.88,239.88,0,19,0.21,56.8
36,18,4,139.96,159.96,0,30,0.33,12.0
36,19,28,391.72,447.72,0,93,1.03,27.1
36,20,2,17.98,49.98,0,0,0.0,
36,21,33,230.67000000000002,329.67,0,6,0.07,495.0
36,22,21,293.79,419.78999999999996,0,0,0.0,
36,23,19,94.81,189.81,0,0,0.0,
36,24,9,134.91,179.91,0,132,1.47,6.1
36,25,125,248.75,373.75,0,127,1.41,88.6
36,26,7,146.92999999999998,174.92999999999998,0,32,0.36,19.7
36,27,46,183.54000000000002,229.54000000000002,0,0,0.0,
36,28,7,27.93,76.93,0,22,0.24,28.6
36,29,14,125.86,279.85999999999996,0,0,0.0,
36,30,15,269.84999999999997,299.84999999999997,0,104,1.16,13.0
36,31,6,47.94,53.94,0,93,1.03,5.8
36,32,7,83.93,104.93,0,12,0.13,52.5
36,33,21,230.79,272.79,0,26,0.29,72.7
36,34,2,41.98,51.98,0,0,0.0,
36,35,12,47.88,95.88,0,0,0.0,
37,1,23,229.77,367.77,0,244,2.71,8.5
37,2,3,29.97,38.97,0,242,2.69,1.1
37,3,4,7.96,15.96,0,495,5.5,0.7
37,4,4,39.96,51.96,0,49,0.54,7.3
37,5,2,15.98,19.98,0,0,0.0,
37,6,17,118.83,254.83,0,55,0.61,27.8
37,7,16,191.84,255.84,0,59,0.66,24.4
37,8,129,514.71,901.71,0,82,0.91,141.6
37,9,10,99.9,109.9,0,271,3.01,3.3
37,10,34,373.66,509.66,0,178,1.98,17.2
37,11,7,76.93,146.92999999999998,0,104,1.16,6.1
37,12,11,98.89,131.89000000000001,0,60,0.67,16.5
37,13,21,314.79,440.78999999999996,0,33,0.37,57.3
37,14,5,29.950000000000003,54.95,0,77,0.86,5.8
37,15,4,15.96,23.96,0,71,0.79,5.1
37,16,6,17.94,59.94,0,14,0.16,38.6
37,17,7,97.93,139.92999999999998,0,186,2.07,3.4
37,18,6,209.94,239.94,0,229,2.54,2.4
37,19,69,965.3100000000001,1103.31,0,272,3.02,22.8
37,20,11,98.89,274.89,0,0,0.0,
37,21,53,370.47,529.47,0,438,4.87,10.9
37,22,9,125.91,179.91,0,13,0.14,62.3
37,23,0,0.0,0.0,1,37,0.41,0.0
37,24,27,404.73,539.7299999999999,0,85,0.94,28.6
37,25,34,67.66,101.66000000000001,0,209,2.32,14.6
37,26,11,230.89,274.89,0,25,0.28,39.6
37,27,18,71.82000000000001,89.82000000000001,0,15,0.17,108.0
37,28,4,15.96,43.96,0,76,0.84,4.7
37,29,5,44.95,99.94999999999999,0,31,0.34,14.5
37,30,35,629.65,699.65,0,86,0.96,36.6
37,31,14,111.86,125.86,0,132,1.47,9.5
37,32,0,0.0,0.0,1,34,0.38,0.0
37,33,10,109.9,129.9,0,29,0.32,31.0
37,34,13,272.87,337.87,0,37,0.41,31.6
37,35,14,55.86,111.86,0,17,0.19,74.1
38,1,21,209.79,335.79,0,126,1.4,15.0
38,2,34,339.66,441.66,0,84,0.93,36.4
38,3,54,107.46,215.46,0,312,3.47,15.6
38,4,15,149.85,194.85,0,36,0.4,37.5
38,5,20,159.8,199.8,0,47,0.52,38.3
38,6,54,377.46000000000004,809.46,0,107,1.19,45.4
38,7,84,1007.16,1343.16,0,201,2.23,37.6
38,8,94,375.06,657.0600000000001,0,267,2.97,31.7
38,9,6,59.94,65.94,0,347,3.86,1.6
38,10,68,747.32,1019.32,0,13,0.14,470.8
38,11,2,21.98,41.98,0,11,0.12,16.4
38,12,0,0.0,0.0,1,14,0.16,0.0
38,13,21,314.79,440.78999999999996,0,8,0.09,236.2
38,14,7,41.93,76.93,0,44,0.49,14.3
38,15,5,19.950000000000003,29.950000000000003,0,48,0.53,9.4
38,16,6,17.94,59.94,0,49,0.54,11.0
38,17,24,335.76,479.76,0,86,0.96,25.1
38,18,10,349.90000000000003,399.90000000000003,0,67,0.74,13.4
38,19,7,97.93,111.93,0,369,4.1,1.7
38,20,11,98.89,274.89,0,18,0.2,55.0
38,21,63,440.37,629.37,0,461,5.12,12.3
38,22,8,111.92,159.92,0,23,0.26,31.3
38,23,27,134.73000000000002,269.73,0,35,0.39,69.4
38,24,11,164.89000000000001,219.89,0,66,0.73,15.0
38,25,57,113.42999999999999,170.43,0,241,2.68,21.3
38,26,17,356.83,424.83,0,22,0.24,69.5
38,27,24,95.76,119.76,0,64,0.71,33.8
38,28,26,103.74000000000001,285.74,0,169,1.88,13.8
38,29,25,224.75,499.74999999999994,0,5,0.06,450.0
38,30,7,125.92999999999999,139.92999999999998,0,128,1.42,4.9
38,31,17,135.83,152.83,0,72,0.8,21.2
38,32,20,239.8,299.8,0,21,0.23,85.7
38,33,9,98.91,116.91,0,6,0.07,135.0
38,34,18,377.82,467.82,0,48,0.53,33.8
38,35,2,7.98,15.98,0,24,0.27,7.5
39,1,0,0.0,0.0,1,165,1.83,0.0
39,2,9,89.91,116.91,0,105,1.17,7.7
39,3,13,25.87,51.870000000000005,0,381,4.23,3.1
39,6,11,76.89,164.89000000000001,0,7,0.08,141.4
39,7,21,251.79,335.79,0,106,1.18,17.8
39,8,90,359.1,629.1,0,185,2.06,43.8
39,9,6,59.94,65.94,0,92,1.02,5.9
39,10,49,538.51,734.51,0,246,2.73,17.9
39,11,2,21.98,41.98,0,88,0.98,2.0
39,12,3,26.97,35.97,0,66,0.73,4.1
39,13,15,224.85,314.84999999999997,0,7,0.08,192.9
39,14,12,71.88,131.88,0,140,1.56,7.7
39,15,0,0.0,0.0,1,143,1.59,0.0
39,17,35,489.65000000000003,699.65,0,135,1.5,23.3
39,18,22,769.7800000000001,879.7800000000001,0,174,1.93,11.4
39,19,9,125.91,143.91,0,430,4.78,1.9
39,21,5,34.95,49.95,0,38,0.42,11.8
39,23,5,24.950000000000003,49.95,0,21,0.23,21.4
39,24,58,869.42,1159.4199999999998,0,117,1.3,44.6
39,25,40,79.6,119.60000000000001,0,787,8.74,4.6
39,26,8,167.92,199.92,0,31,0.34,23.2
39,27,16,63.84,79.84,0,88,0.98,16.4
39,28,0,0.0,0.0,1,67,0.74,0.0
39,29,16,143.84,319.84,0,33,0.37,43.6
39,30,19,341.80999999999995,379.80999999999995,0,132,1.47,13.0
39,31,15,119.85000000000001,134.85,0,318,3.53,4.2
39,32,5,59.95,74.95,0,22,0.24,20.5
39,33,14,153.86,181.86,0,34,0.38,37.1
39,34,4,83.96,103.96,0,8,0.09,45.0
40,1,10,99.9,159.9,0,131,1.46,6.9
40,2,29,289.71,376.71,0,91,1.01,28.7
40,3,9,17.91,35.910000000000004,0,148,1.64,5.5
40,6,29,202.71,434.71,0,62,0.69,42.1
40,7,4,47.96,63.96,0,52,0.58,6.9
40,8,61,243.39000000000001,426.39,0,111,1.23,49.5
40,9,11,109.89,120.89,0,172,1.91,5.8
40,10,66,725.34,989.34,0,119,1.32,49.9
40,11,10,109.9,209.89999999999998,0,69,0.77,13.0
40,12,2,17.98,23.98,0,35,0.39,5.1
40,13,2,29.98,41.98,0,17,0.19,10.6
40,14,13,77.87,142.87,0,24,0.27,48.8
40,15,1,3.99,5.99,0,92,1.02,1.0
40,17,19,265.81,379.80999999999995,0,151,1.68,11.3
40,18,26,909.74,1039.74,0,125,1.39,18.7
40,19,23,321.77,367.77,0,325,3.61,6.4
40,21,10,69.9,99.9,0,3,0.03,300.0
40,23,10,49.900000000000006,99.9,0,2,0.02,450.0
40,24,33,494.67,659.67,0,58,0.64,51.2
40,25,13,25.87,38.870000000000005,0,355,3.94,3.3
40,26,4,83.96,99.96,0,10,0.11,36.0
40,27,25,99.75,124.75,0,25,0.28,90.0
40,28,0,0.0,0.0,1,132,1.47,0.0
40,29,1,8.99,19.99,0,9,0.1,10.0
40,30,28,503.71999999999997,559.7199999999999,0,53,0.59,47.5
40,31,5,39.95,44.95,0,242,2.69,1.9
40,32,7,83.93,104.93,0,19,0.21,33.2
40,33,16,175.84,207.84,0,3,0.03,480.0
40,34,5,104.94999999999999,129.95,0,19,0.21,23.7
41,1,21,209.79,335.79,0,91,1.01,20.8
41,2,19,189.81,246.81,0,109,1.21,15.7
41,3,63,125.37,251.37,0,244,2.71,23.2
41,4,0,0.0,0.0,1,34,0.38,0.0
41,5,8,63.92,79.92,0,46,0.51,15.7
41,6,7,48.93,104.93,0,84,0.93,7.5
41,7,14,167.86,223.86,0,178,1.98,7.1
41,8,32,127.68,223.68,0,232,2.58,12.4
41,9,18,179.82,197.82,0,113,1.26,14.3
41,10,94,1033.06,1409.06,0,187,2.08,45.2
41,11,0,0.0,0.0,1,71,0.79,0.0
41,12,19,170.81,227.81,0,9,0.1,190.0
41,13,6,89.94,125.94,0,159,1.77,3.4
41,14,6,35.94,65.94,0,43,0.48,12.6
41,15,6,23.94,35.94,0,143,1.59,3.8
41,16,17,50.830000000000005,169.83,0,31,0.34,49.4
41,17,3,41.97,59.97,0,75,0.83,3.6
41,18,9,314.91,359.91,0,270,3.0,3.0
41,19,100,1399.0,1599.0,0,354,3.93,25.4
41,20,17,152.83,424.83,0,9,0.1,170.0
41,21,29,202.71,289.71,0,102,1.13,25.6
41,22,9,125.91,179.91,0,11,0.12,73.6
41,23,19,94.81,189.81,0,96,1.07,17.8
41,24,4,59.96,79.96,0,111,1.23,3.2
41,25,19,37.81,56.81,0,595,6.61,2.9
41,26,2,41.98,49.98,0,44,0.49,4.1
41,27,25,99.75,124.75,0,86,0.96,26.2
41,28,0,0.0,0.0,1,237,2.63,0.0
41,29,0,0.0,0.0,1,58,0.64,0.0
41,30,74,1331.26,1479.26,0,120,1.33,55.5
41,31,18,143.82,161.82,0,229,2.54,7.1
41,32,29,347.71,434.71,0,26,0.29,100.4
41,33,13,142.87,168.87,0,58,0.64,20.2
41,34,15,314.84999999999997,389.84999999999997,0,0,0.0,
41,35,10,39.900000000000006,79.9,0,68,0.76,13.2
42,1,8,79.92,127.92,0,40,0.44,18.0
42,2,10,99.9,129.9,0,80,0.89,11.2
42,3,32,63.68,127.68,0,88,0.98,32.7
42,4,11,109.89,142.89000000000001,0,19,0.21,52.1
42,5,12,95.88,119.88,0,7,0.08,154.3
42,6,29,202.71,434.71,0,373,4.14,7.0
42,7,7,83.93,111.93,0,66,0.73,9.5
42,8,54,215.46,377.46000000000004,0,389,4.32,12.5
42,9,30,299.7,329.7,0,228,2.53,11.8
42,10,39,428.61,584.61,0,46,0.51,76.3
42,11,20,219.8,419.79999999999995,0,64,0.71,28.1
42,12,10,89.9,119.9,0,70,0.78,12.9
42,13,7,104.93,146.92999999999998,0,43,0.48,14.7
42,14,13,77.87,142.87,0,70,0.78,16.7
42,15,3,11.97,17.97,0,47,0.52,5.7
42,16,0,0.0,0.0,1,8,0.09,0.0
42,17,11,153.89000000000001,219.89,0,38,0.42,26.1
42,18,21,734.7900000000001,839.7900000000001,0,259,2.88,7.3
42,19,44,615.5600000000001,703.5600000000001,0,337,3.74,11.8
42,20,8,71.92,199.92,0,19,0.21,37.9
42,21,69,482.31,689.3100000000001,0,66,0.73,94.1
42,22,7,97.93,139.92999999999998,0,7,0.08,90.0
42,23,31,154.69,309.69,0,5,0.06,558.0
42,24,69,1034.31,1379.31,0,71,0.79,87.5
42,25,46,91.54,137.54000000000002,0,235,2.61,17.6
42,26,18,377.82,449.82,0,50,0.56,32.4
42,27,23,91.77000000000001,114.77000000000001,0,59,0.66,35.1
42,28,0,0.0,0.0,1,105,1.17,0.0
42,29,35,314.65000000000003,699.65,0,23,0.26,137.0
42,30,9,161.91,179.91,0,123,1.37,6.6
42,31,11,87.89,98.89,0,64,0.71,15.5
42,32,4,47.96,59.96,0,5,0.06,72.0
42,33,18,197.82,233.82,0,1,0.01,1620.0
42,34,34,713.66,883.66,0,0,0.0,
42,35,13,51.870000000000005,103.87,0,20,0.22,58.5
43,1,24,239.76,383.76,0,77,0.86,28.1
43,2,8,79.92,103.92,0,67,0.74,10.7
43,3,20,39.8,79.80000000000001,0,256,2.84,7.0
43,6,18,125.82000000000001,269.82,0,218,2.42,7.4
43,7,25,299.75,399.75,0,83,0.92,27.1
43,8,71,283.29,496.29,0,294,3.27,21.7
43,9,4,39.96,43.96,0,58,0.64,6.2
43,10,49,538.51,734.51,0,55,0.61,80.2
43,11,3,32.97,62.97,0,62,0.69,4.4
43,12,3,26.97,35.97,0,55,0.61,4.9
43,13,12,179.88,251.88,0,81,0.9,13.3
43,14,16,95.84,175.84,0,18,0.2,80.0
43,15,10,39.900000000000006,59.900000000000006,0,81,0.9,11.1
43,17,18,251.82,359.82,0,54,0.6,30.0
43,18,16,559.84,639.84,0,90,1.0,16.0
43,19,17,237.83,271.83,0,346,3.84,4.4
43,21,9,62.910000000000004,89.91,0,38,0.42,21.3
43,23,2,9.98,19.98,0,38,0.42,4.7
43,24,16,239.84,319.84,0,163,1.81,8.8
43,25,55,109.45,164.45000000000002,0,507,5.63,9.8
43,26,6,125.94,149.94,0,25,0.28,21.6
43,27,29,115.71000000000001,144.71,0,48,0.53,54.4
43,28,4,15.96,43.96,0,35,0.39,10.3
43,29,9,80.91,179.91,0,16,0.18,50.6
43,30,14,251.85999999999999,279.85999999999996,0,101,1.12,12.5
43,31,18,143.82,161.82,0,121,1.34,13.4
43,32,38,455.62,569.62,0,12,0.13,285.0
43,33,5,54.95,64.95,0,28,0.31,16.1
43,34,7,146.92999999999998,181.92999999999998,0,18,0.2,35.0
44,1,0,0.0,0.0,1,136,1.51,0.0
44,2,4,39.96,51.96,0,144,1.6,2.5
44,3,19,37.81,75.81,0,431,4.79,4.0
44,5,14,111.86,139.86,0,15,0.17,84.0
44,6,2,13.98,29.98,0,314,3.49,0.6
44,7,17,203.83,271.83,0,94,1.04,16.3
44,8,33,131.67000000000002,230.67000000000002,0,153,1.7,19.4
44,10,41,450.59000000000003,614.59,0,100,1.11,36.9
44,11,0,0.0,0.0,1,129,1.43,0.0
44,14,7,41.93,76.93,0,80,0.89,7.9
44,15,4,15.96,23.96,0,85,0.94,4.2
44,16,3,8.97,29.97,0,0,0.0,
44,17,10,139.9,199.89999999999998,0,27,0.3,33.3
44,18,117,4093.8300000000004,4678.83,0,257,2.86,41.0
44,24,6,89.94,119.94,0,66,0.73,8.2
44,25,26,51.74,77.74000000000001,0,325,3.61,7.2
44,27,24,95.76,119.76,0,41,0.46,52.7
44,30,26,467.73999999999995,519.74,0,70,0.78,33.4
44,31,8,63.92,71.92,0,137,1.52,5.3
44,32,29,347.71,434.71,0,0,0.0,
44,33,0,0.0,0.0,1,39,0.43,0.0
44,34,22,461.78,571.78,0,0,0.0,
45,1,26,259.74,415.74,0,83,0.92,28.2
45,2,23,229.77,298.77,0,210,2.33,9.9
45,3,63,125.37,251.37,0,151,1.68,37.5
45,6,8,55.92,119.92,0,222,2.47,3.2
45,7,15,179.85,239.85,0,77,0.86,17.5
45,8,8,31.92,55.92,0,150,1.67,4.8
45,9,0,0.0,0.0,1,358,3.98,0.0
45,10,42,461.58,629.58,0,94,1.04,40.2
45,11,10,109.9,209.89999999999998,0,26,0.29,34.6
45,12,8,71.92,95.92,0,9,0.1,80.0
45,13,15,224.85,314.84999999999997,0,51,0.57,26.5
45,14,18,107.82000000000001,197.82,0,68,0.76,23.8
45,15,19,75.81,113.81,0,107,1.19,16.0
45,17,4,55.96,79.96,0,56,0.62,6.4
45,18,14,489.86,559.86,0,76,0.84,16.6
45,19,75,1049.25,1199.25,0,112,1.24,60.3
45,21,14,97.86,139.86,0,36,0.4,35.0
45,23,16,79.84,159.84,0,71,0.79,20.3
45,24,26,389.74,519.74,0,96,1.07,24.4
45,25,57,113.42999999999999,170.43,0,345,3.83,14.9
45,26,14,293.85999999999996,349.85999999999996,0,0,0.0,
45,27,14,55.86,69.86,0,45,0.5,28.0
45,28,0,0.0,0.0,1,24,0.27,0.0
45,29,4,35.96,79.96,0,6,0.07,60.0
45,30,36,647.64,719.64,0,63,0.7,51.4
45,31,6,47.94,53.94,0,24,0.27,22.5
45,32,6,71.94,89.94,0,58,0.64,9.3
45,33,7,76.93,90.93,0,0,0.0,
45,34,3,62.97,77.97,0,81,0.9,3.3
46,1,11,109.89,175.89000000000001,0,130,1.44,7.6
46,2,3,29.97,38.97,0,173,1.92,1.6
46,3,24,47.76,95.76,0,381,4.23,5.7
46,6,65,454.35,974.35,0,438,4.87,13.4
46,7,15,179.85,239.85,0,36,0.4,37.5
46,8,74,295.26,517.26,0,139,1.54,47.9
46,9,22,219.78,241.78,0,78,0.87,25.4
46,10,71,780.29,1064.29,0,220,2.44,29.0
46,11,12,131.88,251.88,0,81,0.9,13.3
46,12,13,116.87,155.87,0,82,0.91,14.3
46,13,6,89.94,125.94,0,21,0.23,25.7
46,14,29,173.71,318.71,0,73,0.81,35.8
46,15,6,23.94,35.94,0,92,1.02,5.9
46,17,40,559.6,799.5999999999999,0,0,0.0,
46,18,21,734.7900000000001,839.7900000000001,0,103,1.14,18.3
46,19,58,811.42,927.42,0,252,2.8,20.7
46,21,2,13.98,19.98,0,16,0.18,11.2
46,23,23,114.77000000000001,229.77,0,58,0.64,35.7
46,24,10,149.9,199.89999999999998,0,131,1.46,6.9
46,25,37,73.63,110.63000000000001,0,328,3.64,10.2
46,26,14,293.85999999999996,349.85999999999996,0,0,0.0,
46,27,25,99.75,124.75,0,44,0.49,51.1
46,28,1,3.99,10.99,0,72,0.8,1.2
46,29,3,26.97,59.97,0,8,0.09,33.8
46,30,9,161.91,179.91,0,129,1.43,6.3
46,31,13,103.87,116.87,0,79,0.88,14.8
46,32,8,95.92,119.92,0,0,0.0,
46,33,11,120.89,142.89000000000001,0,12,0.13,82.5
46,34,24,503.76,623.76,0,36,0.4,60.0
47,1,11,109.89,175.89000000000001,0,40,0.44,24.8
47,2,15,149.85,194.85,0,279,3.1,4.8
47,3,74,147.26,295.26,0,207,2.3,32.2
47,6,11,76.89,164.89000000000001,0,105,1.17,9.4
47,7,4,47.96,63.96,0,62,0.69,5.8
47,8,70,279.3,489.3,0,120,1.33,52.5
47,9,6,59.94,65.94,0,168,1.87,3.2
47,10,20,219.8,299.8,0,217,2.41,8.3
47,11,10,109.9,209.89999999999998,0,98,1.09,9.2
47,12,5,44.95,59.95,0,84,0.93,5.4
47,13,15,224.85,314.84999999999997,0,43,0.48,31.4
47,14,11,65.89,120.89,0,47,0.52,21.1
47,15,3,11.97,17.97,0,80,0.89,3.4
47,17,8,111.92,159.92,0,134,1.49,5.4
47,18,12,419.88,479.88,0,250,2.78,4.3
47,19,68,951.32,1087.32,0,391,4.34,15.7
47,21,25,174.75,249.75,0,20,0.22,112.5
47,23,29,144.71,289.71,0,124,1.38,21.0
47,24,24,359.76,479.76,0,133,1.48,16.2
47,25,14,27.86,41.86,0,226,2.51,5.6
47,26,23,482.77,574.77,0,39,0.43,53.1
47,27,36,143.64000000000001,179.64000000000001,0,66,0.73,49.1
47,28,4,15.96,43.96,0,208,2.31,1.7
47,29,10,89.9,199.89999999999998,0,58,0.64,15.5
47,30,36,647.64,719.64,0,69,0.77,47.0
47,31,48,383.52,431.52,0,504,5.6,8.6
47,32,6,71.94,89.94,0,21,0.23,25.7
47,33,13,142.87,168.87,0,28,0.31,41.8
47,34,3,62.97,77.97,0,52,0.58,5.2
48,1,3,29.97,47.97,0,52,0.58,5.2
48,2,23,229.77,298.77,0,47,0.52,44.0
48,3,35,69.65,139.65,0,144,1.6,21.9
48,4,15,149.85,194.85,0,17,0.19,79.4
48,5,9,71.91,89.91,0,80,0.89,10.1
48,6,6,41.94,89.94,0,248,2.76,2.2
48,7,28,335.72,447.72,0,57,0.63,44.2
48,8,100,399.0,699.0,0,180,2.0,50.0
48,9,13,129.87,142.87,0,37,0.41,31.6
48,10,52,571.48,779.48,0,89,0.99,52.6
48,11,6,65.94,125.94,0,17,0.19,31.8
48,12,1,8.99,11.99,0,27,0.3,3.3
48,13,56,839.44,1175.4399999999998,0,79,0.88,63.8
48,14,11,65.89,120.89,0,184,2.04,5.4
48,15,3,11.97,17.97,0,72,0.8,3.8
48,16,5,14.950000000000001,49.95,0,13,0.14,34.6
48,17,9,125.91,179.91,0,41,0.46,19.8
48,18,10,349.90000000000003,399.90000000000003,0,109,1.21,8.3
48,19,59,825.41,943.41,0,283,3.14,18.8
48,20,10,89.9,249.89999999999998,0,0,0.0,
48,21,8,55.92,79.92,0,56,0.62,12.9
48,22,2,27.98,39.98,0,35,0.39,5.1
48,23,1,4.99,9.99,0,20,0.22,4.5
48,24,40,599.6,799.5999999999999,0,72,0.8,50.0
48,25,23,45.77,68.77000000000001,0,414,4.6,5.0
48,26,2,41.98,49.98,0,27,0.3,6.7
48,27,17,67.83,84.83,0,22,0.24,69.5
48,28,1,3.99,10.99,0,211,2.34,0.4
48,29,20,179.8,399.79999999999995,0,0,0.0,
48,30,49,881.5099999999999,979.5099999999999,0,49,0.54,90.0
48,31,41,327.59000000000003,368.59000000000003,0,251,2.79,14.7
48,32,7,83.93,104.93,0,2,0.02,315.0
48,33,0,0.0,0.0,1,7,0.08,0.0
48,34,39,818.6099999999999,1013.6099999999999,0,9,0.1,390.0
48,35,3,11.97,23.97,0,35,0.39,7.7
49,1,30,299.7,479.7,0,176,1.96,15.3
49,2,0,0.0,0.0,1,456,5.07,0.0
49,3,14,27.86,55.86,0,302,3.36,4.2
49,4,19,189.81,246.81,0,4,0.04,427.5
49,5,13,103.87,129.87,0,0,0.0,
49,6,23,160.77,344.77,0,128,1.42,16.2
